,Security Name,Ticker,Sector Name
542233,Trejhara Solutions Ltd,TREJHARA,Information Technology
542244,Axis Capital Builder Fund - Series 4 (1582 days) -,AXISCCDID,-
542245,Axis Capital Builder Fund - Series 4 (1582 days) -Direct Plan - Growth Option,AXISCCDGG,-
542246,Axis Capital Builder Fund - Series 4 (1582 days) -Regular Plan - Dividend Payout Option,AXISCCDPD,-
542247,Axis Capital Builder Fund - Series 4 (1582 days) - Regular Plan - Growth Option,AXISCCGPG,-
542248,Deccan Health Care Ltd,DECCAN,Healthcare
542285,Axita Cotton Ltd,AXITA,Textiles
542323,KPI Green Energy Ltd,KPIGREEN,Power
542332,Hi-Klass Trading and Investment Ltd,HIKLASS,Financial Services
542333,RPSG Ventures Ltd,RPSGVENT,Services
542337,Spencers Retail Ltd,SPENCER,Consumer Services
542351,Gloster Ltd,GLOSTERLTD,Forest Materials
542367,Xelpmoc Design and Tech Ltd,XELPMOC,Information Technology
542376,SPA Capital Services Ltd,SPACAPS,Financial Services
542377,Aar Shyam India Investment Company Ltd,AARSHYAM,Financial Services
542383,Ritco Logistics Ltd,RITCO,Services
542399,Chalet Hotels Ltd,CHALET,Consumer Services
542437,Anmol India Ltd,ANMOL,"Oil, Gas & Consumable Fuels"
542446,Jonjua Overseas Ltd,JONJUA,Services
542459,Kranti Industries Ltd,KRANTI,Automobile and Auto Components
542460,The Anup Engineering Ltd,ANUP,Capital Goods
542484,Arvind Fashions Ltd,ARVINDFASN,Consumer Services
542513,UTI S&P BSE Sensex Next 50 ETF,UTISXN50,-
542524,Ambassador Intra Holdings Ltd,AIHL,Services
542544,Jyot International Marketing Ltd,JYOTIN,Financial Services
542579,Ashapuri Gold Ornament Ltd,AGOL,Consumer Durables
542580,Aartech Solonics Ltd,AARTECH,Capital Goods
542592,Humming Bird Education Ltd,HBEL,Consumer Services
542597,MSTC Ltd,MSTC,Services
542599,Roopshri Resorts Ltd,ROOPSHRI,Consumer Services
542627,Chandni Machines Ltd,CHANDNIMACH,Services
542628,Northern Spirits Ltd,NSL,Services
542649,Rail Vikas Nigam Ltd,RVNL,Construction
542650,Metropolis Healthcare Ltd,METROPOLIS,Healthcare
542651,KPIT Technologies Ltd,KPITTECH,Information Technology
542652,Polycab India Ltd,POLYCAB,Capital Goods
542654,V R Films & Studios Ltd,VRFILMS,"Media, Entertainment & Publication"
542655,Vikas Lifecare Ltd,VIKASLIFE,Services
542665,Neogen Chemicals Ltd,NEOGEN,Chemicals
542666,G. K. P. Printing & Packaging Ltd,GKP,Capital Goods
542667,White Organic Retail Ltd,WORL,Services
542668,Evans Electric Ltd,EVANS,Services
542669,BMW Industries Ltd,BMW,Capital Goods
542670,Artemis Electricals and Projects Ltd,AEPL,Capital Goods
542677,Mahesh Developers Ltd,MAHESH,Realty
542678,Cian Healthcare Ltd,CHCL,Healthcare
542679,Dhanashree Electronics Ltd,DEL,Capital Goods
542682,Harish Textile Engineers Ltd,HARISH,Capital Goods
542684,Prakash Pipes Ltd,PPL,Capital Goods
542685,Digicontent Ltd,DGCONTENT,"Media, Entertainment & Publication"
542694,Parshva Enterprises Ltd,PARSHVA,Services
542721,Anand Rayons Ltd,ARL,Textiles
542724,Earum Pharmaceuticals Ltd,EARUM,Healthcare
542725,SBC Exports Ltd,SBC,Services
542726,IndiaMART InterMESH Ltd,INDIAMART,Consumer Services
542727,City Pulse Multiplex Ltd,CPML,Consumer Services
542728,SK International Export Ltd,SKIEL,Consumer Durables
542729,DCM Nouvelle Ltd,DCMNVL,Textiles
542730,ICICI Prudential Nifty Bank ETF,ICICIBANKN,-
542747,Nippon India ETF S&P BSE Sensex Next 50,SNXT50BEES,-
542752,Affle (India) Ltd,AFFLE,Information Technology
542753,Seacoast Shipping Services Ltd,SEACOAST,Services
542758,ICICI Prudential Nifty Private Bank ETF,ICICIBANKP,-
542759,Spandana Sphoorty Financial Ltd,SPANDANA,Financial Services
542760,Sterling and Wilson Renewable Energy Ltd,SWSOLAR,Construction
542770,Alphalogic Techsys Ltd,ALPHALOGIC,Information Technology
542771,Novateor Research Laboratories Ltd,NOVATEOR,Fast Moving Consumer Goods
542772,IIFL Wealth Management Ltd,IIFLWAM,Financial Services
542773,IIFL Securities Ltd,IIFLSEC,Financial Services
542774,Mufin Green Finance Ltd,MUFIN,Financial Services
542801,Misquita Engineering Ltd,MISQUITA,Capital Goods
542802,Galactico Corporate Services Ltd,GALACTICO,Diversified
542803,Ellora Trading Ltd,ELLORATRAD,Services
542804,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,NIESSPJ,-
542805,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,NIESSPI,-
542806,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,NIESSPB,-
542807,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,NIESSPO,-
542808,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPC,-
542809,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,NIESSPP,-
542810,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,NIESSPA,-
542811,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,NIESSPG,-
542812,Gujarat Fluorochemicals Ltd,FLUOROCHEM,Chemicals
542813,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,NIEHSPA,-
542814,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPB,-
542815,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,NIEHSPC,-
542816,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,NIEHSPF,-
542817,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPI,-
542818,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,NIEHSPK,-
542819,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPM,-
542820,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,NIEHSPN,-
542830,Indian Railway Catering and Tourism Corporation Ltd,IRCTC,Consumer Services
542836,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,NIESSPD,-
542837,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,NIESSPE,-
542838,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPF,-
542839,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,NIEHSPD,-
542840,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPH,-
542841,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPE,-
542842,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,NIESSPK,-
542843,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,NIEHSPG,-
542844,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPH,-
542845,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,NIEHSPJ,-
542846,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPL,-
542847,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,NIESSPL,-
542848,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,NIESSPM,-
542849,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,NIESSPN,-
542850,Goblin India Ltd,GOBLIN,Consumer Durables
542851,Gensol Engineering Ltd,GENSOL,Services
542852,Vishwaraj Sugar Industries Ltd,VISHWARAJ,Fast Moving Consumer Goods
542857,Greenpanel Industries Ltd,GREENPANEL,Consumer Durables
542862,Shahlon Silk Industries Ltd,SHAHLON,Textiles
542863,ADITYA BIRLA SUN LIFE BANKING ETF,ABSLBANETF,-
542864,Mount Housing and Infrastructure Ltd,MOUNT,Realty
542865,Anuroop Packaging Ltd,ANUROOP,Capital Goods
542866,JSG Leasing Ltd,JSGLEASING,Financial Services
542867,CSB Bank Ltd,CSBBANK,Financial Services
542904,Ujjivan Small Finance Bank Ltd,UJJIVANSFB,Financial Services
542905,Hindware Home Innovation Ltd,HINDWAREAP,Consumer Durables
542906,Easun Capital Markets Ltd,EASUN,Financial Services
542907,Prince Pipes and Fittings Ltd,PRINCEPIPE,Capital Goods
542911,Assam Entrade Ltd,ASSAMENT,Financial Services
542918,Gian Life Care Ltd,GIANLIFE,Healthcare
542919,Artemis Medicare Services Ltd,ARTEMISMED,Healthcare
542920,Sumitomo Chemical India Ltd,SUMICHEM,Chemicals
542921,ICICI Prudential Nifty Midcap 150 ETF,ICICIM150,-
542922,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),MANXT50ETF,-
542924,Janus Corporation Ltd,JANUSCORP,Diversified
542931,Vardhan Capital & Finance Ltd,VARDHANCFL,Financial Services
542932,Birla Tyres Ltd,BIRLATYRES,Automobile and Auto Components
542933,Universus Photo Imagings Ltd,UNIVPHOTO,Fast Moving Consumer Goods
542934,Chandra Bhagat Pharma Ltd,CBPL,Healthcare
542935,ICL Organic Dairy Products Ltd,ICLORGANIC,Fast Moving Consumer Goods
542938,Octavius Plantations Ltd,OCTAVIUSPL,Fast Moving Consumer Goods
543064,Suven Pharmaceuticals Ltd,SUVENPHAR,Healthcare
543065,SM Auto Stamping Ltd,SMAUTO,Capital Goods
543066,SBI Cards and Payment Services Ltd,SBICARD,Financial Services
543144,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08MPD,-
543145,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),08ADR,-
543146,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08MPR,-
543147,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08AMD,-
543148,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08AMR,-
543149,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),08BPB,-
543150,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),08GPG,-
543151,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),08ABB,-
543152,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08QPD,-
543153,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),08AGG,-
543154,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08QPR,-
543155,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08AQD,-
543156,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),08DPD,-
543168,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08AQR,-
543169,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),08DPR,-
543170,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),08ADD,-
543171,RO Jewels Ltd,ROJL,Consumer Durables
543172,Cospower Engineering Ltd,COSPOWER,Capital Goods
543173,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,11DPR,-
543174,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,11GPG,-
543175,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,11MPD,-
543176,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,11MPR,-
543177,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,11QPD,-
543178,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,11QPR,-
543179,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,11ADD,-
543180,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,11ADR,-
543181,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,11AGG,-
543182,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,11AMD,-
543183,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,11AMR,-
543184,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,11AQD,-
543185,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,11AQR,-
543186,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,11DPD,-
543187,Hitachi Energy India Ltd,POWERINDIA,Capital Goods
543193,DJ Mediaprint & Logistics Ltd,DJML,Services
543207,Natural Biocon (India) Ltd,NATURAL,Chemicals
543208,Regis Industries Ltd,REGIS,Financial Services
543209,Billwin Industries Ltd,BILLWIN,Diversified
543210,Aarti Surfactants Ltd,AARTISURF,Chemicals
543211,Bonlon Industries Ltd,BONLON,Metals & Mining
543212,Borosil Ltd,BOROLTD,Consumer Durables
543213,Rossari Biotech Ltd,ROSSARI,Chemicals
543214,NDR Auto Components Ltd,NDRAUTO,Automobile and Auto Components
543218,Suratwwala Business Group Ltd,SBGLP,Realty
543219,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,ICICIALPLV,-
543220,Max Healthcare Institute Ltd,MAXHEALTH,Healthcare
543221,ICICI Prudential Nifty IT ETF,ICICITECH,-
543223,Max India Ltd,MAXINDIA,Financial Services
543224,HDFC Banking ETF,HBANKETF,-
543226,UTI NIFTY BANK ETF,UTIBANKETF,-
543227,Happiest Minds Technologies Ltd,HAPPSTMNDS,Information Technology
543228,Route Mobile Ltd,ROUTE*,Telecommunication
543229,Samrat Forgings Ltd,SAMRATFORG,Capital Goods
543230,Advait Infratech Ltd,ADVAIT,Capital Goods
543231,Archidply Decor Ltd,ADL,Consumer Durables
543232,Computer Age Management Services Ltd,CAMS,Financial Services
543233,Chemcon Speciality Chemicals Ltd,CHEMCON,Chemicals
543234,SecMark Consultancy Ltd,SECMARK,Information Technology
543235,Angel One Ltd,ANGELONE,Financial Services
543236,Atam Valves Ltd,ATAM,Capital Goods
543237,Mazagon Dock Shipbuilders Ltd,MAZDOCK,Capital Goods
543238,UTI Asset Management Company Ltd,UTIAMC,Financial Services
543239,G M Polyplast Ltd,GMPL,Capital Goods
543240,Likhitha Infrastructure Ltd,LIKHITHA,Construction
543241,Veer Global Infraconstruction Ltd,VGIL,Realty
543242,Hemisphere Properties India Ltd,HEMIPROP,Realty
543243,Equitas Small Finance Bank Ltd,EQUITASBNK,Financial Services
543244,Shine Fashions (India) Ltd,SHINEFASH,Textiles
543245,Gland Pharma Ltd,GLAND,Healthcare
543246,Mirae Asset Nifty 100 ESG Sector Leaders ETF,MAESGETF,-
543248,Restaurant Brands Asia Ltd,RBA,Consumer Services
543249,Tarc Ltd,TARC,Realty
543251,Ravinder Heights Ltd,RVHL,Realty
543252,Fairchem Organics Ltd,FAIRCHEMOR,Chemicals
543253,Mrs. Bectors Food Specialities Ltd,BECTORFOOD,Fast Moving Consumer Goods
543254,Antony Waste Handling Cell Ltd,AWHCL,Utilities
543255,Nippon India ETF Nifty Infrastructure BeES,INFRABEES,-
543256,Rita Finance and Leasing Ltd,RFLL,Financial Services
543257,Indian Railway Finance Corporation Ltd,IRFC,Financial Services
543258,Indigo Paints Ltd,INDIGOPNTS,Consumer Durables
543259,Home First Finance Company India Ltd,HOMEFIRST,Financial Services
543260,Stove Kraft Ltd,STOVEKRAFT,Consumer Durables
543262,MRP Agro Ltd,MRP,Consumer Services
543263,SMC Global Securities Ltd,SMCGLOBAL*,Financial Services
543264,Nureca Ltd,NURECA,Healthcare
543265,RailTel Corporation of India Ltd,RAILTEL,Telecommunication
543266,Heranba Industries Ltd,HERANBA,Chemicals
543267,Davangere Sugar Company Ltd,DAVANGERE,Fast Moving Consumer Goods
543268,DRC Systems India Ltd,DRCSYSTEMS,Information Technology
543270,MTAR Technologies Ltd,MTARTECH,Capital Goods
543271,Jubilant Ingrevia Ltd,JUBLINGREA,Chemicals
543272,Easy Trip Planners Ltd,EASEMYTRIP,Consumer Services
543273,Knowledge Marine & Engineering Works Ltd,KMEW,Services
543274,Suumaya Corporation Ltd,SUUMAYA,Textiles
543275,Anupam Rasayan India Ltd,ANURAS,Chemicals
543276,Craftsman Automation Ltd,CRAFTSMAN,Automobile and Auto Components
543277,Laxmi Organic Industries Ltd,LXCHEM,Chemicals
543278,Kalyan Jewellers India Ltd,KALYANKJIL,Consumer Durables
543279,Suryoday Small Finance Bank Ltd,SURYODAY,Financial Services
543280,Nazara Technologies Ltd,NAZARA,"Media, Entertainment & Publication"
543281,Suvidhaa Infoserve Ltd,SUVIDHAA,Financial Services
543283,Barbeque-Nation Hospitality Ltd,BARBEQUE,Consumer Services
543284,EKI Energy Services Ltd,EKI,Services
543285,Rajeshwari Cans Ltd,RCAN,Capital Goods
543286,Jetmall Spices and Masala Ltd,JETMALL,Fast Moving Consumer Goods
543287,Macrotech Developers Ltd,LODHA,Realty
543288,Deep Industries Ltd,DEEPIND,"Oil, Gas & Consumable Fuels"
543291,Mirae Asset NYSE FANG+ ETF,MAFANG,-
543292,ICICI Prudential Nifty Healthcare ETF,ICICIPHARM,-
543297,Inox Wind Energy Ltd,IWEL,Capital Goods
543298,Vineet Laboratories Ltd,VINEETLAB,Healthcare
543299,Shyam Metalics and Energy Ltd,SHYAMMETL,Metals & Mining
543300,Sona BLW Precision Forgings Ltd,SONACOMS,Automobile and Auto Components
543305,Navoday Enterprises Ltd,NAVODAYENT,Services
543306,Dodla Dairy Ltd,DODLA,Fast Moving Consumer Goods
543308,Krishna Institute of Medical Sciences Ltd,KIMS,Healthcare
543309,Adeshwar Meditex Ltd,ADESHWAR,Healthcare
543310,Times Green Energy (India) Ltd,TIMESGREEN,Fast Moving Consumer Goods
543311,India Pesticides Ltd,IPL,Chemicals
543312,Focus Business Solution Ltd,FOCUS,Information Technology
543317,G R Infraprojects Ltd,GRINFRA,Construction
543318,Clean Science and Technology Ltd,CLEAN,Chemicals
543319,AA Plus Tradelink Ltd,AAPLUSTRAD,Services
543320,Zomato Ltd,ZOMATO,Consumer Services
543321,Tatva Chintan Pharma Chem Ltd,TATVA,Chemicals
543322,Glenmark Life Sciences Ltd,GLS,Healthcare
543323,Mirae Asset Nifty Financial Services ETF,MAFSETF,-
543324,Gretex Corporate Services Ltd,GCSL,Financial Services
543325,Rolex Rings Ltd,ROLEXRINGS,Automobile and Auto Components
543326,ICICI Prudential Nifty FMCG ETF,ICICIFMCG,-
543327,Exxaro Tiles Ltd,EXXARO,Consumer Durables
543328,Krsnaa Diagnostics Ltd,KRSNAA,Healthcare
543329,Windlas Biotech Ltd,WINDLAS,Healthcare
543330,Devyani International Ltd,DEVYANI,Consumer Services
543331,Meghmani Organics Ltd,MOL,Chemicals
543332,Meghmani Finechem Ltd,MFL,Chemicals
543333,CarTrade Tech Ltd,CARTRADE,Consumer Services
543334,Nuvoco Vistas Corporation Ltd,NUVOCO,Construction Materials
543335,Aptus Value Housing Finance India Ltd,APTUS,Financial Services
543336,Chemplast Sanmar Ltd,CHEMPLASTS,Chemicals
543341,Sharpline Broadcast Ltd,SHARPLINE,"Media, Entertainment & Publication"
543346,Aashka Hospitals Ltd,AASHKA,Healthcare
543347,Axis NIFTY IT ETF,AXISTECETF,-
543348,Axis NIFTY Healthcare ETF,AXISHETF,-
543349,Ami Organics Ltd,AMIORG,Healthcare
543350,Vijaya Diagnostic Centre Ltd,VIJAYA,Healthcare
543352,PlatinumOne Business Services Ltd,POBS,Services
543357,Axis NIFTY India Consumption ETF,AXISCETF,-
543358,Sansera Engineering Ltd,SANSERA,Automobile and Auto Components
543363,Prevest Denpro Ltd,PREVEST,Healthcare
543364,Markolines Traffic Controls Ltd,MTCL,Construction
543365,Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,-
543366,SBL Infratech Ltd,SBLI,Realty
543367,Paras Defence and Space Technologies Ltd,PARAS,Capital Goods
543372,Getalong Enterprise Ltd,GETALONG,Textiles
543373,Shri Venkatesh Refineries Ltd,SVRL,Fast Moving Consumer Goods
543374,Aditya Birla Sun Life AMC Ltd,ABSLAMC,Financial Services
543375,Promax Power Ltd,PROMAX,Construction
543376,Samor Reality Ltd,SAMOR,Realty
543377,Adishakti Loha and Ispat Ltd,ADISHAKTI,Capital Goods
543383,ICICI Prudential Nifty India Consumption ETF,ICICICONSU,-
543384,FSN E-Commerce Ventures Ltd,NYKAA,Consumer Services
543386,Fino Payments Bank Ltd,FINOPB,Financial Services
543387,S.J.S. Enterprises Ltd,SJS,Automobile and Auto Components
